hidden_dim,num_encoder_layers,num_decoder_layers,num_graph_layers,graph_nhead,dropout,epochs,lr,batchnorm,grad_clip,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,input_dim,random_state,loss,rootpath,DataFactory,output_dim,mode,verbose,Precedence,GraphDataFactory,features,n_columns,n_features,feature combo ningxiang score
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.909253,0.907848,0.907357,0.088938,0.089625,0.089868,,,,160.39,19.0,42.0,MSELoss(),./,,1.0,Regression,True,147.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",19.0,18.0,0.9701515001846404
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.909142,0.90814,0.907353,0.088992,0.089483,0.08987,,,,159.39,20.0,42.0,MSELoss(),./,,1.0,Regression,True,148.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",20.0,19.0,0.9727234836103577
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.909337,0.908449,0.907557,0.088897,0.089333,0.089771,,,,159.57,21.0,42.0,MSELoss(),./,,1.0,Regression,True,149.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",21.0,20.0,0.975217379174236
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.909469,0.908354,0.90791,0.088832,0.089379,0.0896,,,,160.33,22.0,42.0,MSELoss(),./,,1.0,Regression,True,150.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",22.0,21.0,0.9773390168194316
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.909732,0.908691,0.908009,0.088703,0.089214,0.089552,,,,160.63,23.0,42.0,MSELoss(),./,,1.0,Regression,True,151.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %']",23.0,22.0,0.9794518706907822
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.91008,0.908734,0.908338,0.088531,0.089193,0.089391,,,,159.48,24.0,42.0,MSELoss(),./,,1.0,Regression,True,152.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s']",24.0,23.0,0.981268113923304
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.910723,0.909229,0.908846,0.088214,0.088951,0.089143,,,,160.68,25.0,42.0,MSELoss(),./,,1.0,Regression,True,153.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",25.0,24.0,0.9830121267145816
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.910494,0.909065,0.908858,0.088328,0.089032,0.089137,,,,160.86,26.0,42.0,MSELoss(),./,,1.0,Regression,True,154.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks']",26.0,25.0,0.9847276615664784
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.910619,0.909249,0.908817,0.088266,0.088941,0.089157,,,,159.58,27.0,42.0,MSELoss(),./,,1.0,Regression,True,155.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For']",27.0,26.0,0.9864022991207512
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.910927,0.90931,0.90899,0.088114,0.088911,0.089073,,,,159.2,28.0,42.0,MSELoss(),./,,1.0,Regression,True,156.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances']",28.0,27.0,0.9880071555759266
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.910907,0.909533,0.909119,0.088123,0.088802,0.08901,,,,159.39,29.0,42.0,MSELoss(),./,,1.0,Regression,True,157.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",29.0,28.0,0.989568451403329
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.911116,0.910151,0.908961,0.08802,0.088498,0.089087,,,,157.99,30.0,42.0,MSELoss(),./,,1.0,Regression,True,158.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers']",30.0,29.0,0.9911132734549049
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.912067,0.910672,0.90965,0.087548,0.088241,0.088749,,,,159.98,31.0,42.0,MSELoss(),./,,1.0,Regression,True,159.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces']",31.0,30.0,0.9926434124424228
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.912477,0.91143,0.9103,0.087344,0.087866,0.088429,,,,159.75,32.0,42.0,MSELoss(),./,,1.0,Regression,True,160.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",32.0,31.0,0.9941282512295924
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.911418,0.910144,0.909038,0.08787,0.088502,0.089049,,,,159.11,33.0,42.0,MSELoss(),./,,1.0,Regression,True,161.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",33.0,32.0,0.9954600443092164
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.912129,0.910815,0.910082,0.087517,0.08817,0.088537,,,,159.63,34.0,42.0,MSELoss(),./,,1.0,Regression,True,162.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds']",34.0,33.0,0.9967759764723418
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.912307,0.910614,0.909476,0.087428,0.08827,0.088835,,,,159.51,35.0,42.0,MSELoss(),./,,1.0,Regression,True,163.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances']",35.0,34.0,0.998079867999009
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.912632,0.911453,0.910504,0.087266,0.087854,0.088329,,,,159.15,36.0,42.0,MSELoss(),./,,1.0,Regression,True,164.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals']",36.0,35.0,0.999192674212217
16.0,1.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.913835,0.911581,0.911109,0.086663,0.087791,0.08803,,,,154.44,37.0,42.0,MSELoss(),./,,1.0,Regression,True,165.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,3.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.913073,0.911512,0.910479,0.087046,0.087825,0.088341,,,,164.5,37.0,42.0,MSELoss(),./,,1.0,Regression,True,166.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,4.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.913217,0.911377,0.910392,0.086973,0.087892,0.088384,,,,168.83,37.0,42.0,MSELoss(),./,,1.0,Regression,True,167.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,0.0,0.0,15.0,0.001,False,True,-2.7e-05,-3.3e-05,-2.7e-05,0.29524,0.295246,0.295261,,,,50.97,37.0,42.0,MSELoss(),./,,1.0,Regression,True,168.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,2.0,0.0,15.0,0.001,False,True,0.913433,0.911598,0.911006,0.086865,0.087783,0.08808,,,,120.91,37.0,42.0,MSELoss(),./,,1.0,Regression,True,169.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.913321,0.912055,0.910894,0.086921,0.087556,0.088136,,,,235.2,37.0,42.0,MSELoss(),./,,1.0,Regression,True,170.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,2.0,2.0,8.0,0.0,15.0,0.001,False,True,0.913422,0.911506,0.910682,0.086871,0.087828,0.088241,,,,239.62,37.0,42.0,MSELoss(),./,,1.0,Regression,True,171.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,3.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912956,0.910693,0.909854,0.087104,0.088231,0.088649,,,,244.36,37.0,42.0,MSELoss(),./,,1.0,Regression,True,172.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,1.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.913881,0.911852,0.911161,0.08664,0.087656,0.088004,,,,230.74,37.0,42.0,MSELoss(),./,,1.0,Regression,True,173.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,3.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.913527,0.911755,0.910955,0.086818,0.087704,0.088106,,,,240.64,37.0,42.0,MSELoss(),./,,1.0,Regression,True,174.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,4.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.91339,0.911655,0.910701,0.086887,0.087754,0.088231,,,,244.0,37.0,42.0,MSELoss(),./,,1.0,Regression,True,175.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
8.0,3.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.895394,0.896643,0.895157,0.095488,0.094918,0.095603,,,,77.96,36.0,42.0,MSELoss(),./,,1.0,Regression,True,174.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals']",36.0,35.0,0.999192674212217
8.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.912249,0.91161,0.910383,0.087457,0.087777,0.088388,,,,160.2,37.0,42.0,MSELoss(),./,,1.0,Regression,True,175.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
8.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912223,0.91092,0.910042,0.08747,0.088118,0.088556,,,,234.52,37.0,42.0,MSELoss(),./,,1.0,Regression,True,176.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
