max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_jobs,n_columns,n_features,Precedence
4.0,32.0,2.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.641504,0.642141,0.644429,0.176771,0.176617,0.176061,,,,15.85,19260817.0,-1.0,29.0,28.0,495.0
4.0,2.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.792607,0.782713,0.788208,0.134452,0.137624,0.13588,,,,1.41,19260817.0,-1.0,6.0,5.0,496.0
4096.0,2.0,2.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,0.85027,0.688023,0.691228,0.114242,0.164907,0.164066,,,,95.99,19260817.0,-1.0,33.0,32.0,497.0
4096.0,32.0,2.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.929386,0.797814,0.798857,0.078454,0.132755,0.13242,,,,7.56,19260817.0,-1.0,11.0,10.0,498.0
4096.0,2.0,2.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.874847,0.690161,0.695936,0.104445,0.164341,0.162811,,,,18.55,19260817.0,-1.0,37.0,36.0,499.0
4.0,32.0,8.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,-0.000694,-0.001842,0.000214,0.295339,0.295513,0.295225,,,,6.82,19260817.0,-1.0,37.0,36.0,500.0
4096.0,2.0,8.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.887257,0.712772,0.71689,0.099132,0.158231,0.157101,,,,31.26,19260817.0,-1.0,37.0,36.0,501.0
4.0,32.0,2.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.787757,0.785926,0.787931,0.136015,0.136603,0.135969,,,,3.42,19260817.0,-1.0,16.0,15.0,502.0
4.0,32.0,8.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,-0.074079,-0.07566,-0.073267,0.305976,0.306207,0.305882,,,,6.8,19260817.0,-1.0,33.0,32.0,503.0
4096.0,2.0,2.0,100.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,-1.329341,-1.332598,-1.331212,0.450595,0.450917,0.450808,,,,4.43,19260817.0,-1.0,11.0,10.0,504.0
4096.0,32.0,2.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,-0.49021,-0.509227,-0.51,0.360407,0.362706,0.362818,,,,9.02,19260817.0,-1.0,25.0,24.0,505.0
4096.0,2.0,2.0,100.0,1.0,25.0,['Effective Disposals'],0.44653042996227005,0.590641,0.584354,0.586465,0.188896,0.190344,0.18987,,,,0.61,19260817.0,-1.0,1.0,0.0,506.0
4.0,32.0,8.0,100.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,-1.20443,-1.207228,-1.202369,0.438347,0.438632,0.438173,,,,2.29,19260817.0,-1.0,6.0,5.0,507.0
4.0,2.0,2.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.641504,0.642141,0.644429,0.176771,0.176617,0.176061,,,,14.51,19260817.0,-1.0,29.0,28.0,508.0
4096.0,2.0,2.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.48504,0.475072,0.480242,0.211864,0.213908,0.212863,,,,7.54,19260817.0,-1.0,6.0,5.0,509.0
4096.0,32.0,8.0,100.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-0.101187,-0.108223,-0.105781,0.309813,0.310807,0.310481,,,,11.23,19260817.0,-1.0,29.0,28.0,510.0
4096.0,32.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,0.92,0.862746,0.86514,0.083506,0.109381,0.108428,,,,10.57,19260817.0,-1.0,33.0,32.0,511.0
4.0,2.0,8.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.727513,0.727734,0.728762,0.154114,0.154054,0.153771,,,,20.02,19260817.0,-1.0,29.0,28.0,512.0
4.0,2.0,2.0,10000.0,1.0,200.0,['Effective Disposals'],0.44653042996227005,0.401742,0.396285,0.400253,0.228357,0.2294,0.228657,,,,0.34,19260817.0,-1.0,1.0,0.0,513.0
4096.0,2.0,2.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.800566,0.771657,0.776924,0.131847,0.141082,0.139453,,,,1.82,19260817.0,-1.0,6.0,5.0,514.0
4096.0,32.0,8.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.947003,0.787237,0.787558,0.067967,0.136184,0.136088,,,,7.98,19260817.0,-1.0,21.0,20.0,515.0
4.0,2.0,2.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.786389,0.785493,0.785933,0.136452,0.136741,0.136608,,,,8.33,19260817.0,-1.0,29.0,28.0,516.0
4096.0,2.0,2.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,-0.068777,-0.128677,-0.129673,0.30522,0.313662,0.313817,,,,19.98,19260817.0,-1.0,37.0,36.0,517.0
4.0,32.0,8.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,0.725021,0.724561,0.725845,0.154817,0.154949,0.154596,,,,20.54,19260817.0,-1.0,33.0,32.0,518.0
4096.0,2.0,2.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.697549,0.616982,0.619382,0.162367,0.18272,0.182157,,,,29.47,19260817.0,-1.0,11.0,10.0,519.0
4096.0,32.0,2.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.912127,0.854462,0.857219,0.087518,0.112633,0.111567,,,,15.14,19260817.0,-1.0,29.0,28.0,520.0
4096.0,2.0,2.0,100.0,0.001,25.0,['Effective Disposals'],0.44653042996227005,-2.699386,-2.699645,-2.699123,0.567851,0.567881,0.567871,,,,0.37,19260817.0,-1.0,1.0,0.0,521.0
4096.0,32.0,2.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,0.905365,0.792947,0.795262,0.090823,0.134344,0.133598,,,,14.4,19260817.0,-1.0,33.0,32.0,522.0
4.0,32.0,8.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.794417,0.783554,0.789527,0.133864,0.137357,0.135456,,,,2.68,19260817.0,-1.0,6.0,5.0,523.0
4096.0,2.0,2.0,100.0,0.001,200.0,['Effective Disposals'],0.44653042996227005,-1.727432,-1.729786,-1.728091,0.487581,0.4878,0.487674,,,,1.01,19260817.0,-1.0,1.0,0.0,524.0
4096.0,2.0,2.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.751825,0.729815,0.732874,0.147078,0.153464,0.152601,,,,34.39,19260817.0,-1.0,25.0,24.0,525.0
4.0,32.0,8.0,10000.0,1.0,200.0,['Effective Disposals'],0.44653042996227005,0.401742,0.396285,0.400253,0.228357,0.2294,0.228657,,,,0.45,19260817.0,-1.0,1.0,0.0,526.0
4096.0,2.0,2.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.776557,0.673682,0.676363,0.139558,0.168654,0.167969,,,,44.75,19260817.0,-1.0,16.0,15.0,527.0
4.0,2.0,2.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.535718,0.534868,0.540242,0.201169,0.201356,0.2002,,,,7.09,19260817.0,-1.0,11.0,10.0,528.0
4096.0,32.0,8.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,-0.343108,-0.358403,-0.356986,0.342157,0.344105,0.343944,,,,8.38,19260817.0,-1.0,21.0,20.0,529.0
4.0,2.0,2.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.78651,0.785573,0.787764,0.136414,0.136715,0.136022,,,,2.43,19260817.0,-1.0,16.0,15.0,530.0
4.0,2.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.819857,0.815777,0.815432,0.125308,0.126721,0.126846,,,,8.35,19260817.0,-1.0,37.0,36.0,531.0
4.0,32.0,2.0,100.0,0.001,200.0,['Effective Disposals'],0.44653042996227005,-1.788896,-1.790729,-1.788623,0.493044,0.493215,0.493055,,,,0.5,19260817.0,-1.0,1.0,0.0,532.0
4.0,32.0,2.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,-1.813511,-1.81535,-1.812469,0.495215,0.495386,0.495158,,,,1.0,19260817.0,-1.0,6.0,5.0,533.0
4096.0,32.0,2.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.904696,0.851374,0.8537,0.091144,0.113822,0.112933,,,,3.39,19260817.0,-1.0,11.0,10.0,534.0
4096.0,2.0,8.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.804953,0.780821,0.784163,0.130388,0.138222,0.137171,,,,61.77,19260817.0,-1.0,37.0,36.0,535.0
4096.0,2.0,8.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.912701,0.859847,0.863558,0.087232,0.11053,0.109062,,,,9.97,19260817.0,-1.0,21.0,20.0,536.0
4096.0,32.0,8.0,100.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,-0.005967,-0.013472,-0.011223,0.296116,0.297223,0.296909,,,,12.0,19260817.0,-1.0,33.0,32.0,537.0
4.0,2.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.835644,0.829932,0.834014,0.119691,0.121755,0.120292,,,,3.6,19260817.0,-1.0,16.0,15.0,538.0
