C,degree,tol,max_iter,gamma,nu,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,verbose,kernel,n_columns,n_features,Precedence
0.0001,1.0,1.0,50.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114686,-0.114682,-0.11467,0.311707,0.311711,0.311726,,,,67.18,False,poly,1.0,0.0,1189.0
0.0001,1.0,1.0,50.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735007,-1.734947,-1.734762,0.488257,0.48826,0.48827,,,,47.94,False,poly,1.0,0.0,1190.0
0.0001,1.0,1.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.11404,-0.114037,-0.114024,0.311616,0.311621,0.311636,,,,68.51,False,poly,2.0,1.0,1191.0
0.0001,1.0,10.0,200.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,64.34,False,poly,1.0,0.0,1192.0
0.0001,1.0,10.0,100.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,64.3,False,poly,1.0,0.0,1193.0
0.0001,1.0,10.0,100.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,52.39,False,poly,1.0,0.0,1194.0
0.0001,1.0,10.0,100.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,64.32,False,poly,2.0,1.0,1195.0
0.0001,1.0,10.0,50.0,scale,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,50.81,False,poly,1.0,0.0,1196.0
0.0001,1.0,10.0,50.0,scale,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,68.96,False,poly,2.0,1.0,1197.0
0.0001,1.0,10.0,50.0,auto,0.7,"['Effective Disposals', 'Disposals']",0.5902700666140068,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,52.91,False,poly,2.0,1.0,1198.0
0.0001,1.0,10.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions']",0.6884421836299831,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,68.61,False,poly,3.0,2.0,1199.0
0.001,5.0,10.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.94,False,poly,1.0,0.0,1200.0
0.0001,4.0,10.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,67.28,False,poly,1.0,0.0,1201.0
0.0001,6.0,10.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,71.61,False,poly,1.0,0.0,1202.0
0.0001,5.0,1.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.107331,-0.106932,-0.107413,0.310677,0.310626,0.31071,,,,71.0,False,poly,1.0,0.0,1203.0
0.0001,5.0,10.0,800.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,68.89,False,poly,1.0,0.0,1204.0
0.0001,5.0,10.0,1600.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,55.91,False,poly,1.0,0.0,1205.0
0.0001,5.0,10.0,1600.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,75.23,False,poly,2.0,1.0,1206.0
0.01,5.0,10.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,69.14,False,poly,1.0,0.0,1207.0
0.001,4.0,10.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.17,False,poly,1.0,0.0,1208.0
0.001,6.0,10.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.38,False,poly,1.0,0.0,1209.0
0.001,5.0,1.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-5.688549,-5.669517,-5.701975,0.763547,0.762473,0.764367,,,,76.18,False,poly,1.0,0.0,1210.0
0.001,5.0,10.0,800.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.92,False,poly,1.0,0.0,1211.0
0.001,5.0,10.0,1600.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,66.56,False,poly,1.0,0.0,1212.0
0.001,5.0,10.0,1600.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,55.74,False,poly,1.0,0.0,1213.0
0.001,5.0,10.0,1600.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,72.24,False,poly,2.0,1.0,1214.0
0.0001,3.0,10.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,68.85,False,poly,1.0,0.0,1215.0
0.0001,4.0,1.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-1.033333,-1.025627,-1.03671,0.420992,0.420201,0.421371,,,,76.22,False,poly,1.0,0.0,1216.0
0.0001,4.0,10.0,800.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,71.15,False,poly,1.0,0.0,1217.0
0.0001,4.0,10.0,1600.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,68.85,False,poly,1.0,0.0,1218.0
0.0001,4.0,10.0,1600.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,54.49,False,poly,1.0,0.0,1219.0
0.0001,4.0,10.0,1600.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.35,False,poly,2.0,1.0,1220.0
0.0001,6.0,1.0,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.791892,-0.786108,-0.795551,0.395208,0.394576,0.395639,,,,78.04,False,poly,1.0,0.0,1221.0
0.0001,6.0,10.0,800.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,69.15,False,poly,1.0,0.0,1222.0
0.0001,6.0,10.0,1600.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,72.49,False,poly,1.0,0.0,1223.0
0.0001,6.0,10.0,1600.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,56.99,False,poly,1.0,0.0,1224.0
0.0001,6.0,10.0,1600.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,74.67,False,poly,2.0,1.0,1225.0
0.0001,5.0,0.1,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.542584,-0.538274,-0.544944,0.366686,0.366179,0.366992,,,,76.49,False,poly,1.0,0.0,1226.0
0.0001,5.0,1.0,800.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.107331,-0.106932,-0.107413,0.310677,0.310626,0.31071,,,,71.96,False,poly,1.0,0.0,1227.0
0.0001,5.0,1.0,1600.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.070485,-0.068395,-0.071498,0.305464,0.305171,0.30563,,,,76.95,False,poly,1.0,0.0,1228.0
0.0001,5.0,1.0,1600.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.934692,-1.927041,-1.938382,0.505767,0.505116,0.506121,,,,61.53,False,poly,1.0,0.0,1229.0
0.0001,5.0,1.0,1600.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,0.065505,0.066812,0.065805,0.285403,0.285208,0.285377,,,,80.06,False,poly,2.0,1.0,1230.0
0.0001,5.0,10.0,400.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,69.94,False,poly,1.0,0.0,1231.0
0.0001,5.0,10.0,800.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,71.15,False,poly,1.0,0.0,1232.0
0.0001,5.0,10.0,800.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,51.79,False,poly,1.0,0.0,1233.0
0.0001,5.0,10.0,800.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,74.43,False,poly,2.0,1.0,1234.0
0.0001,5.0,10.0,1600.0,scale,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,56.42,False,poly,1.0,0.0,1235.0
0.0001,5.0,10.0,1600.0,scale,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,74.23,False,poly,2.0,1.0,1236.0
0.0001,5.0,10.0,1600.0,auto,0.7,"['Effective Disposals', 'Disposals']",0.5902700666140068,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,56.58,False,poly,2.0,1.0,1237.0
0.0001,5.0,10.0,1600.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions']",0.6884421836299831,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,78.23,False,poly,3.0,2.0,1238.0
1.0,5.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.84,False,poly,1.0,0.0,1239.0
10.0,4.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,69.41,False,poly,1.0,0.0,1240.0
10.0,6.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.114709,0.311712,0.311717,0.311732,,,,73.04,False,poly,1.0,0.0,1241.0
10.0,5.0,1.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.53145,-0.528838,-0.53233,0.36536,0.365055,0.365491,,,,69.43,False,poly,1.0,0.0,1242.0
10.0,5.0,10.0,100.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.114709,0.311712,0.311717,0.311732,,,,71.47,False,poly,1.0,0.0,1243.0
10.0,5.0,10.0,50.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,56.37,False,poly,1.0,0.0,1244.0
10.0,5.0,10.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,72.97,False,poly,2.0,1.0,1245.0
0.1,5.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.67,False,poly,1.0,0.0,1246.0
1.0,4.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,69.23,False,poly,1.0,0.0,1247.0
1.0,6.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,73.15,False,poly,1.0,0.0,1248.0
1.0,5.0,1.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.6966,-0.690546,-0.704259,0.384556,0.383876,0.38545,,,,69.67,False,poly,1.0,0.0,1249.0
1.0,5.0,10.0,100.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,71.43,False,poly,1.0,0.0,1250.0
1.0,5.0,10.0,50.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,71.48,False,poly,1.0,0.0,1251.0
1.0,5.0,10.0,50.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,54.37,False,poly,1.0,0.0,1252.0
1.0,5.0,10.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,72.44,False,poly,2.0,1.0,1253.0
10.0,3.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.48,False,poly,1.0,0.0,1254.0
10.0,4.0,1.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.425695,-0.420655,-0.427397,0.352519,0.351902,0.352755,,,,70.9,False,poly,1.0,0.0,1255.0
10.0,4.0,10.0,100.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,70.23,False,poly,1.0,0.0,1256.0
10.0,4.0,10.0,50.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,71.7,False,poly,1.0,0.0,1257.0
10.0,4.0,10.0,50.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,52.46,False,poly,1.0,0.0,1258.0
10.0,4.0,10.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,73.7,False,poly,2.0,1.0,1259.0
10.0,6.0,1.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.140664,-0.138223,-0.141509,0.315318,0.314986,0.315457,,,,72.94,False,poly,1.0,0.0,1260.0
10.0,6.0,10.0,100.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.114709,0.311712,0.311717,0.311732,,,,73.06,False,poly,1.0,0.0,1261.0
10.0,6.0,10.0,50.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.114709,0.311712,0.311717,0.311732,,,,72.85,False,poly,1.0,0.0,1262.0
10.0,6.0,10.0,50.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,55.49,False,poly,1.0,0.0,1263.0
10.0,6.0,10.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.114709,0.311712,0.311717,0.311732,,,,74.82,False,poly,2.0,1.0,1264.0
10.0,5.0,1.0,100.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.398731,-0.395867,-0.399885,0.34917,0.348818,0.349338,,,,70.53,False,poly,1.0,0.0,1265.0
10.0,5.0,10.0,200.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.114709,0.311712,0.311717,0.311732,,,,71.62,False,poly,1.0,0.0,1266.0
10.0,5.0,10.0,100.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,69.58,False,poly,1.0,0.0,1267.0
10.0,5.0,10.0,100.0,auto,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,56.14,False,poly,1.0,0.0,1268.0
10.0,5.0,10.0,100.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,74.17,False,poly,2.0,1.0,1269.0
10.0,5.0,1.0,50.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.810152,-0.805614,-0.812242,0.397216,0.396725,0.397474,,,,69.59,False,poly,1.0,0.0,1270.0
10.0,5.0,10.0,50.0,scale,0.7,['Effective Disposals'],0.44653042996227,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,54.28,False,poly,1.0,0.0,1271.0
10.0,5.0,10.0,50.0,scale,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,74.12,False,poly,2.0,1.0,1272.0
10.0,5.0,1.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.8338,-0.833201,-0.834237,0.399803,0.399744,0.399878,,,,74.31,False,poly,2.0,1.0,1273.0
10.0,5.0,10.0,50.0,auto,0.7,"['Effective Disposals', 'Disposals']",0.5902700666140068,-1.735049,-1.734989,-1.734804,0.488261,0.488264,0.488274,,,,56.26,False,poly,2.0,1.0,1274.0
10.0,5.0,10.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions']",0.6884421836299831,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,77.62,False,poly,3.0,2.0,1275.0
0.001,5.0,0.0001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-1.849784,-1.843892,-1.875232,0.498397,0.49789,0.500653,,,,16.2,False,poly,1.0,0.0,1276.0
0.0001,4.0,0.0001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.106968,-0.10058,-0.111449,0.310625,0.309733,0.311276,,,,13.45,False,poly,1.0,0.0,1277.0
0.0001,6.0,0.0001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.318632,-0.311226,-0.335497,0.339025,0.338077,0.34121,,,,14.25,False,poly,1.0,0.0,1278.0
0.0001,5.0,0.001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.412061,-0.410787,-0.428205,0.35083,0.350677,0.352854,,,,13.81,False,poly,1.0,0.0,1279.0
0.0001,5.0,0.0001,800.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.096933,-0.09637,-0.097265,0.309214,0.30914,0.309283,,,,10.97,False,poly,1.0,0.0,1280.0
0.0001,5.0,0.0001,1600.0,auto,0.3,['Effective Disposals'],0.44653042996227,-0.520373,-0.521842,-0.522187,0.364036,0.364218,0.364279,,,,31.61,False,poly,1.0,0.0,1281.0
0.0001,5.0,0.0001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals']",0.5902700666140068,-1.668519,-1.647589,-1.658524,0.482286,0.480399,0.481416,,,,14.57,False,poly,2.0,1.0,1282.0
0.001,4.0,0.0001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,0.032459,0.037729,0.030058,0.290405,0.289618,0.290786,,,,14.04,False,poly,1.0,0.0,1283.0
0.0001,3.0,0.0001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,0.009619,0.009835,0.009309,0.293813,0.293786,0.29388,,,,15.38,False,poly,1.0,0.0,1284.0
0.0001,4.0,0.001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.106968,-0.10058,-0.111449,0.310625,0.309733,0.311276,,,,14.03,False,poly,1.0,0.0,1285.0
0.0001,4.0,0.0001,800.0,auto,0.1,['Effective Disposals'],0.44653042996227,0.039403,0.044507,0.035424,0.289361,0.288596,0.28998,,,,11.43,False,poly,1.0,0.0,1286.0
0.0001,4.0,0.0001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-0.108137,-0.101746,-0.112629,0.310789,0.309897,0.311441,,,,14.16,False,poly,1.0,0.0,1287.0
0.0001,4.0,0.0001,1600.0,auto,0.3,['Effective Disposals'],0.44653042996227,-0.137785,-0.131596,-0.140691,0.31492,0.314067,0.315344,,,,31.59,False,poly,1.0,0.0,1288.0
0.0001,4.0,0.0001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals']",0.5902700666140068,-0.0036,0.002514,-0.003022,0.295767,0.29487,0.295703,,,,14.61,False,poly,2.0,1.0,1289.0
0.001,6.0,0.0001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-98.908565,-98.820171,-99.855641,2.951012,2.949757,2.965175,,,,14.41,False,poly,1.0,0.0,1290.0
0.0001,7.0,0.0001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.419323,-0.414321,-0.424472,0.351731,0.351116,0.352393,,,,13.65,False,poly,1.0,0.0,1291.0
0.0001,6.0,0.001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.318632,-0.311226,-0.335497,0.339025,0.338077,0.34121,,,,14.3,False,poly,1.0,0.0,1292.0
0.0001,6.0,0.0001,800.0,auto,0.1,['Effective Disposals'],0.44653042996227,-1.730605,-1.730475,-1.736078,0.487864,0.487861,0.488387,,,,11.62,False,poly,1.0,0.0,1293.0
0.0001,6.0,0.0001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-0.476548,-0.468463,-0.497342,0.358751,0.357774,0.361294,,,,14.31,False,poly,1.0,0.0,1294.0
0.0001,6.0,0.0001,1600.0,auto,0.3,['Effective Disposals'],0.44653042996227,-0.115383,-0.114167,-0.161243,0.311804,0.311639,0.318172,,,,29.89,False,poly,1.0,0.0,1295.0
0.0001,6.0,0.0001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals']",0.5902700666140068,-85.873312,-85.758011,-85.841124,2.751774,2.749995,2.751459,,,,17.11,False,poly,2.0,1.0,1296.0
0.001,5.0,0.001,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-1.849784,-1.843892,-1.875232,0.498397,0.49789,0.500653,,,,13.97,False,poly,1.0,0.0,1297.0
0.0001,5.0,0.01,1600.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.412061,-0.410787,-0.428205,0.35083,0.350677,0.352854,,,,13.99,False,poly,1.0,0.0,1298.0
0.0001,5.0,0.001,800.0,auto,0.1,['Effective Disposals'],0.44653042996227,-0.096933,-0.09637,-0.097265,0.309214,0.30914,0.309283,,,,10.52,False,poly,1.0,0.0,1299.0
0.0001,5.0,0.001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-0.437357,-0.436122,-0.453955,0.353958,0.353812,0.356021,,,,13.95,False,poly,1.0,0.0,1300.0
0.0001,5.0,0.001,1600.0,auto,0.3,['Effective Disposals'],0.44653042996227,-0.520373,-0.521842,-0.522187,0.364036,0.364218,0.364279,,,,31.66,False,poly,1.0,0.0,1301.0
0.0001,5.0,0.001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals']",0.5902700666140068,-1.668519,-1.647589,-1.658524,0.482286,0.480399,0.481416,,,,14.7,False,poly,2.0,1.0,1302.0
0.001,5.0,0.0001,800.0,auto,0.1,['Effective Disposals'],0.44653042996227,0.044889,0.046817,0.040451,0.288534,0.288247,0.289224,,,,10.45,False,poly,1.0,0.0,1303.0
0.0001,5.0,0.0001,400.0,auto,0.1,['Effective Disposals'],0.44653042996227,-1.684528,-1.684741,-1.684293,0.483731,0.483758,0.483744,,,,10.06,False,poly,1.0,0.0,1304.0
0.0001,5.0,0.0001,800.0,scale,0.1,['Effective Disposals'],0.44653042996227,0.012898,0.01398,0.011593,0.293326,0.29317,0.293541,,,,13.58,False,poly,1.0,0.0,1305.0
0.0001,5.0,0.0001,800.0,auto,0.3,['Effective Disposals'],0.44653042996227,-2.54472,-2.545175,-2.544328,0.555854,0.555899,0.555862,,,,26.77,False,poly,1.0,0.0,1306.0
0.0001,5.0,0.0001,800.0,auto,0.1,"['Effective Disposals', 'Disposals']",0.5902700666140068,0.072321,0.07507,0.074084,0.28436,0.283943,0.28411,,,,11.85,False,poly,2.0,1.0,1307.0
0.001,5.0,0.0001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-2.070968,-2.064716,-2.098153,0.517377,0.516859,0.519699,,,,13.91,False,poly,1.0,0.0,1308.0
0.0001,5.0,0.0001,1600.0,scale,0.3,['Effective Disposals'],0.44653042996227,0.044996,0.047084,0.041585,0.288518,0.288207,0.289053,,,,31.4,False,poly,1.0,0.0,1309.0
0.0001,5.0,0.0001,1600.0,scale,0.1,"['Effective Disposals', 'Disposals']",0.5902700666140068,-1.401312,-1.381255,-1.391038,0.457503,0.455596,0.456555,,,,14.56,False,poly,2.0,1.0,1310.0
0.001,5.0,0.001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-2.070968,-2.064716,-2.098153,0.517377,0.516859,0.519699,,,,13.98,False,poly,1.0,0.0,1311.0
0.0001,4.0,0.001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-0.108137,-0.101746,-0.112629,0.310789,0.309897,0.311441,,,,14.13,False,poly,1.0,0.0,1312.0
0.0001,6.0,0.001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-0.476548,-0.468463,-0.497342,0.358751,0.357774,0.361294,,,,17.37,False,poly,1.0,0.0,1313.0
0.0001,5.0,0.01,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-0.437357,-0.436122,-0.453955,0.353958,0.353812,0.356021,,,,13.89,False,poly,1.0,0.0,1314.0
0.0001,5.0,0.001,800.0,scale,0.1,['Effective Disposals'],0.44653042996227,0.012898,0.01398,0.011593,0.293326,0.29317,0.293541,,,,11.38,False,poly,1.0,0.0,1315.0
0.0001,5.0,0.001,1600.0,scale,0.3,['Effective Disposals'],0.44653042996227,0.044996,0.047084,0.041585,0.288518,0.288207,0.289053,,,,29.39,False,poly,1.0,0.0,1316.0
0.0001,5.0,0.001,1600.0,scale,0.1,"['Effective Disposals', 'Disposals']",0.5902700666140068,-1.401312,-1.381255,-1.391038,0.457503,0.455596,0.456555,,,,17.87,False,poly,2.0,1.0,1317.0
0.001,5.0,0.0001,1600.0,scale,0.3,['Effective Disposals'],0.44653042996227,-5.781832,-5.761229,-5.804742,0.768853,0.767697,0.770205,,,,29.28,False,poly,1.0,0.0,1318.0
0.0001,4.0,0.0001,1600.0,scale,0.3,['Effective Disposals'],0.44653042996227,-0.137601,-0.131413,-0.140505,0.314894,0.314042,0.315318,,,,29.3,False,poly,1.0,0.0,1319.0
0.0001,6.0,0.0001,1600.0,scale,0.3,['Effective Disposals'],0.44653042996227,-13.332348,-13.301384,-13.373281,1.117708,1.116519,1.119382,,,,31.03,False,poly,1.0,0.0,1320.0
0.0001,5.0,0.0001,800.0,scale,0.3,['Effective Disposals'],0.44653042996227,-0.06675,-0.066029,-0.067622,0.304931,0.304833,0.305077,,,,26.49,False,poly,1.0,0.0,1321.0
0.0001,5.0,0.0001,1600.0,scale,0.5,['Effective Disposals'],0.44653042996227,-1.379198,-1.372311,-1.383011,0.455392,0.45474,0.455788,,,,46.7,False,poly,1.0,0.0,1322.0
